Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PA4276	secE	secretion protein SecE	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006605	protein targeting	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01067	PMID:24451626
PA4276	secE	secretion protein SecE	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006886	intracellular protein transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01067	PMID:24451626
PA4276	secE	secretion protein SecE	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS01067	PMID:24451626
PA4276	secE	secretion protein SecE	Pseudomonas aeruginosa PAO1 (Reference)	GO:0015031	protein transport	biological_process	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:2673920
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005525	GTP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03144	PMID:24451626
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003924	GTPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51722	PMID:24451626
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003746	translation elongation factor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006414	translational elongation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PA4277	tufB	elongation factor Tu	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006412	translation	biological_process	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:7011904
PA4278	PA4278	hypothetical protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0042834	peptidoglycan binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51724	PMID:24451626
PA4279	PA4279	hypothetical protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004594	pantothenate kinase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01274	PMID:24451626
PA4280	birA	BirA bifunctional protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006464	cellular protein modification process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51733	PMID:24451626
PA4280	birA	BirA bifunctional protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00121	PMID:24451626
PA4280	birA	BirA bifunctional protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00978	PMID:24451626
PA4280	birA	BirA bifunctional protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0051188	cofactor biosynthetic process	biological_process	ISS	ECO:0000044	sequence similarity evidence		
PA4281	sbcD	exonuclease SbcD	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00149	PMID:24451626
PA4281	sbcD	exonuclease SbcD	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004519	endonuclease activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00619	PMID:24451626
PA4281	sbcD	exonuclease SbcD	Pseudomonas aeruginosa PAO1 (Reference)	GO:0008408	3'-5' exonuclease activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00619	PMID:24451626
PA4281	sbcD	exonuclease SbcD	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006259	DNA metabolic process	biological_process	ISS	ECO:0000044	sequence similarity evidence		
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006302	double-strand break repair	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01447	PMID:24451626
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006310	DNA recombination	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01447	PMID:24451626
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0008854	exodeoxyribonuclease V activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0009338	exodeoxyribonuclease V complex	cellular_component	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004386	helicase activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:9092551
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0043142	single-stranded DNA-dependent ATPase activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:9092551
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004519	endonuclease activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4283	recD	exodeoxyribonuclease V alpha chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005524	ATP binding	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:3298248
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.90.320.10	PMID:24451626
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004518	nuclease activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.90.320.10	PMID:24451626
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51198	PMID:24451626
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016787	hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51217	PMID:24451626
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006281	DNA repair	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01485	PMID:24451626
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0008854	exodeoxyribonuclease V activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4284	recB	exodeoxyribonuclease V beta chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0009338	exodeoxyribonuclease V complex	cellular_component	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4285	recC	exodeoxyribonuclease V gamma chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0008854	exodeoxyribonuclease V activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4285	recC	exodeoxyribonuclease V gamma chain	Pseudomonas aeruginosa PAO1 (Reference)	GO:0009338	exodeoxyribonuclease V complex	cellular_component	ISS	ECO:0000250	sequence similarity evidence used in manual assertion		PMID:1618858
PA4286	PA4286	hypothetical protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006464	cellular protein modification process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51733	PMID:24451626
PA4287	PA4287	hypothetical protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00892	PMID:24451626
PA4287	PA4287	hypothetical protein	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016021	integral component of membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00892	PMID:24451626
PA4288	PA4288	probable transcriptional regulator	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PA4288	PA4288	probable transcriptional regulator	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PA4288	PA4288	probable transcriptional regulator	Pseudomonas aeruginosa PAO1 (Reference)	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF12833	PMID:24451626
PA4288	PA4288	probable transcriptional regulator	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46689	PMID:24451626
PA4289	PA4289	probable transporter	Pseudomonas aeruginosa PAO1 (Reference)	GO:0015109	chromate transmembrane transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02417	PMID:24451626
PA4289	PA4289	probable transporter	Pseudomonas aeruginosa PAO1 (Reference)	GO:0015703	chromate transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02417	PMID:24451626
PA4290	PA4290	probable chemotaxis transducer	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004871	signal transducer activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50111	PMID:24451626
PA4290	PA4290	probable chemotaxis transducer	Pseudomonas aeruginosa PAO1 (Reference)	GO:0007165	signal transduction	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50111	PMID:24451626
PA4290	PA4290	probable chemotaxis transducer	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50111	PMID:24451626
PA4292	PA4292	probable phosphate transporter	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005315	inorganic phosphate transmembrane transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01384	PMID:24451626
PA4292	PA4292	probable phosphate transporter	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006817	phosphate ion transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01384	PMID:24451626
PA4292	PA4292	probable phosphate transporter	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01384	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0007165	signal transduction	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00512	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50113	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF08447	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016310	phosphorylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00344	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00344	PMID:24451626
PA4293	pprA	two-component sensor PprA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0000155	phosphorelay sensor kinase activity	molecular_function	IDA	ECO:0000314	direct assay evidence used in manual assertion		PMID:12499175
PA4295	fppA	Flp prepilin peptidase A, FppA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01478	PMID:24451626
PA4295	fppA	Flp prepilin peptidase A, FppA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0004190	aspartic-type endopeptidase activity	molecular_function	ISS	ECO:0000250	sequence similarity evidence used in manual assertion	UniProtKB:B8H2I9	PMID:16788194
PA4295	fppA	Flp prepilin peptidase A, FppA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0009297	pilus assembly	biological_process	IDA	ECO:0000314	direct assay evidence used in manual assertion		PMID:16788194
PA4295	fppA	Flp prepilin peptidase A, FppA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0052001	Type IV pili-dependent localized adherence to host	biological_process	ISS	ECO:0000250	sequence similarity evidence used in manual assertion	UniProtKB:B8H2I9	PMID:16788194
PA4295	fppA	Flp prepilin peptidase A, FppA	Pseudomonas aeruginosa PAO1 (Reference)	GO:0005886	plasma membrane	cellular_component	ISS	ECO:0000250	sequence similarity evidence used in manual assertion	UniProtKB:B8H2I9	PMID:16788194
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50043	PMID:24451626
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46894	PMID:24451626
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50110	PMID:24451626
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0000156	phosphorelay response regulator activity	molecular_function	IDA	ECO:0000314	direct assay evidence used in manual assertion		PMID:12499175
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0045785	positive regulation of cell adhesion	biological_process	IMP	ECO:0000015	mutant phenotype evidence		PMID:19151143
PA4296	pprB	two-component response regulator, PprB	Pseudomonas aeruginosa PAO1 (Reference)	GO:0044212	transcription regulatory region DNA binding	molecular_function	IDA	ECO:0000314	direct assay evidence used in manual assertion		PMID:21091863
